브랜드,모델명,세부모델명,차종,트림명,가격,전장,전폭,전고,축거,윤거 (전),윤거 (후),오버행 (전),오버행 (후),차음 유리,자외선 차단유리,엔진형식,배기량,최고출력,최대토크,최고속도,제로백,친환경,연료,연료탱크,CO₂ 배출,배터리 용량,배터리 전압,배터리 제조사,배터리 종류,충전방식 (급속),충전방식 (완속),충전시간 (급속),충전시간 (완속),에너지소비효율,복합연비,고속연비,도심연비,복합 주행거리,고속 주행거리,도심 주행거리,정속주행,변속기,굴림방식,브레이크 (전),브레이크 (후),서스펜션 (전),서스펜션 (후),타이어 (전),타이어 (후),휠 (전),휠 (후),주차보조,주행안전,보행자 안전,공회전 제한장치,에어백,도어포켓 라이트,엠비언트 라이트,룸미러,헤드램프,헤드램프 부가기능,주간 주행등,리어 램프,전방 안개등,아웃 사이드미러,주요기능,승차정원,시트배열,시트재질,동승석,운전석,뒷좌석 송풍구,뒷좌석 측면커튼,뒷좌석 후면커튼,계기판,스티어링 휠,화면크기,사운드시스템,스피커,적재량,적재함 길이,적재함 너비,적재함 높이,트렁크,트렁크 (전) 용량,트렁크 (후) 용량,에어컨,엔진시동,와이퍼,파워 아웃렛,온도조절 범위,루프,주차 브레이크,부가기능,고속전비,복합전비,도심전비
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 노블레스 오른손오른발장애 (A/T),"30,410,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,623 mm","1,630 mm",,,"앞면 ,
앞좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,133 g/km,,,,,,,,,4 등급,9.8 km/ℓ,11.8 km/ℓ,8.5 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,215/55R,215/55R,17 인치,17 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,인조가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
요추받침",2열,,,디지털,"가죽 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,스마트 트렁크,,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 노블레스 오른발장애 (A/T),"30,470,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,623 mm","1,630 mm",,,"앞면 ,
앞좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,133 g/km,,,,,,,,,4 등급,9.8 km/ℓ,11.8 km/ℓ,8.5 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,215/55R,215/55R,17 인치,17 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,인조가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
요추받침",2열,,,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,스마트 트렁크,,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 노블레스 양발장애 (A/T),"30,720,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,623 mm","1,630 mm",,,"앞면 ,
앞좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,133 g/km,,,,,,,,,4 등급,9.8 km/ℓ,11.8 km/ℓ,8.5 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,215/55R,215/55R,17 인치,17 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,인조가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
요추받침",2열,,,디지털,가죽,12.3 인치,,6,,,,,스마트 트렁크,,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 노블레스 오른손장애 (A/T),"30,460,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,623 mm","1,630 mm",,,"앞면 ,
앞좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,133 g/km,,,,,,,,,4 등급,9.8 km/ℓ,11.8 km/ℓ,8.5 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,215/55R,215/55R,17 인치,17 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,인조가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
요추받침",2열,,,디지털,"가죽 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,스마트 트렁크,,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 시그니처 왼손왼발장애 (A/T),"32,800,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,618 mm","1,625 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,138 g/km,,,,,,,,,4 등급,9.5 km/ℓ,11.5 km/ℓ,8.2 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,235/45R,225/45R,18 인치,18 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,퀼팅가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 시그니처 왼손오른발장애 (A/T),"32,750,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,618 mm","1,625 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,138 g/km,,,,,,,,,4 등급,9.5 km/ℓ,11.5 km/ℓ,8.2 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,235/45R,225/45R,18 인치,18 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,퀼팅가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 시그니처 오른손오른발장애 (A/T),"32,750,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,618 mm","1,625 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,138 g/km,,,,,,,,,4 등급,9.5 km/ℓ,11.5 km/ℓ,8.2 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,235/45R,225/45R,18 인치,18 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,퀼팅가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 시그니처 오른발장애 (A/T),"32,810,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,618 mm","1,625 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,138 g/km,,,,,,,,,4 등급,9.5 km/ℓ,11.5 km/ℓ,8.2 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,235/45R,225/45R,18 인치,18 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,퀼팅가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 시그니처 양발장애 (A/T),"33,060,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,618 mm","1,625 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,138 g/km,,,,,,,,,4 등급,9.5 km/ℓ,11.5 km/ℓ,8.2 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,235/45R,225/45R,18 인치,18 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,퀼팅가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,가죽,12.3 인치,,6,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,K5,2024년형 LPG 2.0 (렌터카/장애인용),중형,장애인용 시그니처 오른손장애 (A/T),"32,800,000원","4,905 mm","1,860 mm","1,445 mm","2,850 mm","1,618 mm","1,625 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,"1,999 cc","146/6,000 ps/rpm","19.5/4,200 kg.m/rpm",,,저공해 3종,LPG,,138 g/km,,,,,,,,,4 등급,9.5 km/ℓ,11.5 km/ℓ,8.2 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 6단,FF,,,,,235/45R,225/45R,18 인치,18 인치,"전방감지 ,
후방감지 ,
측면감지 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,퀼팅가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,캐스퍼,2023년형 가솔린 1.0,경차,스마트 (A/T),"13,850,000원","3,595 mm","1,595 mm","1,575 mm","2,400 mm","1,398 mm","1,409 mm",,,,,직렬 3기통,998 cc,"76/6,200 ps/rpm","9.7/3,750 kg.m/rpm",,,,가솔린,35 ℓ,115 g/km,,,,,,,,,,14.3 km/ℓ,15.5 km/ℓ,13.4 km/ℓ,,,,CC (정속 주행),자동 4단,FF,디스크,드럼,맥퍼슨 스트럿,토션빔,185/65R,185/65R,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,,벌브형,"오토 라이트 컨트롤 ,
오토 하이빔",LED,벌브형,,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",4,2 + 2,직물,,,,,,아날로그,틸트,,,2,,,,,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,페달식,,,,
현대,캐스퍼,2023년형 가솔린 1.0,경차,디 에센셜 라이트 (A/T),"14,900,000원","3,595 mm","1,595 mm","1,575 mm","2,400 mm","1,398 mm","1,409 mm",,,,,직렬 3기통,998 cc,"76/6,200 ps/rpm","9.7/3,750 kg.m/rpm",,,,가솔린,35 ℓ,115 g/km,,,,,,,,,,14.3 km/ℓ,15.5 km/ℓ,13.4 km/ℓ,,,,CC (정속 주행),자동 4단,FF,디스크,드럼,맥퍼슨 스트럿,토션빔,185/65R,185/65R,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,,벌브형,"오토 라이트 컨트롤 ,
오토 하이빔",LED,벌브형,,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",4,2 + 2,인조가죽,열선,"열선 ,
통풍",,,,아날로그,"가죽 ,
열선 ,
틸트",,,2,,,,,,,,수동 온도조절,"버튼시동 ,
원격시동",,"12V 파워 아울렛 ,
USB",,,페달식,,,,
현대,캐스퍼,2023년형 가솔린 1.0,경차,디 에센셜 (A/T),"16,900,000원","3,595 mm","1,595 mm","1,605 mm","2,400 mm","1,398 mm","1,409 mm",,,,,직렬 3기통,998 cc,"76/6,200 ps/rpm","9.7/3,750 kg.m/rpm",,,,가솔린,35 ℓ,115 g/km,,,,,,,,,,14.3 km/ℓ,15.5 km/ℓ,13.4 km/ℓ,,,,CC (정속 주행),자동 4단,FF,디스크,디스크,맥퍼슨 스트럿,토션빔,185/65R,185/65R,15 인치,15 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,하이패스 내장,벌브형,"오토 라이트 컨트롤 ,
오토 하이빔",LED,벌브형,,"전동접이 ,
전동조절 ,
열선","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",4,2 + 2,인조가죽,열선,"열선 ,
통풍",,,,아날로그,"가죽 ,
열선 ,
틸트",8 인치,,6,,,,,,,,자동 온도조절,"버튼시동 ,
원격시동",후방 와이퍼,"12V 파워 아울렛 ,
USB",,,페달식,"터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,캐스퍼,2023년형 가솔린 1.0,경차,인스퍼레이션 (A/T),"18,700,000원","3,595 mm","1,595 mm","1,605 mm","2,400 mm","1,386 mm","1,398 mm",,,,,직렬 3기통,998 cc,"76/6,200 ps/rpm","9.7/3,750 kg.m/rpm",,,,가솔린,35 ℓ,119 g/km,,,,,,,,,,13.8 km/ℓ,14.8 km/ℓ,13.0 km/ℓ,,,,CC (차간 조절),자동 4단,FF,디스크,디스크,맥퍼슨 스트럿,토션빔,205/45R,205/45R,17 인치,17 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,하이패스 내장,벌브형,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",4,2 + 2,인조가죽,열선,"열선 ,
통풍",,,,아날로그,"가죽 ,
열선 ,
틸트",8 인치,,6,,,,,,,,자동 온도조절,"버튼시동 ,
원격시동",후방 와이퍼,"12V 파워 아울렛 ,
USB",,,페달식,"터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,캐스퍼,2023년형 가솔린 터보 1.0,경차,스마트 (캐스퍼액티브Ⅰ) (A/T),"14,800,000원","3,595 mm","1,595 mm","1,575 mm","2,400 mm","1,398 mm","1,409 mm",,,,,직렬 3기통,998 cc,"100/4,500-6,000 ps/rpm","17.5/1,500-4,000 kg.m/rpm",,,,가솔린,35 ℓ,130 g/km,,,,,,,,,,12.8 km/ℓ,15.2 km/ℓ,11.3 km/ℓ,,,,CC (정속 주행),자동 4단,FF,디스크,디스크,맥퍼슨 스트럿,토션빔,185/65R,185/65R,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,,벌브형,"오토 라이트 컨트롤 ,
오토 하이빔",LED,벌브형,,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",4,2 + 2,직물,,,,,,아날로그,틸트,,,2,,,,,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,페달식,,,,
